case,seed,member,xline_all_values,yline_all_values,X_all_values,area_per_wavelength_mm,inertia_per_wavelength_mm3,effective_Ez_MPa,radius_1_mm,radius_2_mm,feasible,constraint_violation,pareto_member_within_seed
C035,29,12,0.09914601673814569,0.985879378900006,"[7.2966904574428355, 8.18896180887841, 8.243047865902453, 7.916841512026305, 0.12441126416522907, 0.02228930026935844, 0.0, 7.9, 2.9879518813875334, 0.15]",0.4957300836907284,1.0143228689048644,0.6920443060090484,1.1390499603252513,1.1390499603252513,True,0.0,True
C035,29,13,0.10086733599799853,0.8770408558105613,"[8.123650587767255, 10.0, 10.0, 5.851194524478135, 0.10419112540644304, 0.11795338756974195, 0.0019057676278897658, 7.6551997964273655, 3.1650445294204737, 0.15]",0.5043366799899927,1.1401977380811978,0.7697302963750899,1.0441735224402091,1.026488828790239,True,0.0,True
C035,29,14,0.10092290481183978,0.8220831246843893,"[4.883948706215217, 5.415434080034002, 5.103311660309879, 3.3177491027296693, 0.1, 0.032757356565323706, 0.0, 7.9, 3.275744475386597, 0.15]",0.5046145240591989,1.2164220015876324,0.8032380683650976,1.2728415182885195,1.321639721339237,True,0.0,True
C035,29,15,0.11574952724287042,0.5154351163952744,"[9.741139052218214, 0.1, 10.0, 0.1, 0.1253666874433847, 0.0, 0.07335906686908716, 6.1757776229295, 4.0, 0.15]",0.5787476362143521,1.940108401991619,7.218570843376376,1.1183672244627392,1.1322628145393865,True,0.0,True
C035,29,16,0.09883410698537717,1.0081950415985377,"[8.738071680358303, 9.666340052040198, 7.813544470604581, 10.0, 0.11603966383427952, 0.0, 0.0, 7.9, 2.9600643431453255, 0.15]",0.49417053492688584,0.9918715712134986,0.7344719067894886,1.256321732032965,0.9874410365489164,True,0.0,True
C035,29,17,0.11110779356624415,0.5237258710876914,"[6.771272426695471, 0.1, 6.815677311810045, 0.1, 0.11769857707850018, 0.0, 0.010177470434054018, 7.1851261481685755, 3.9938284657736487, 0.15]",0.5555389678312207,1.9093958408492722,5.059649434447672,1.3433411191422358,1.3344896489379838,True,0.0,True
C035,29,18,0.09745644514705853,1.2151140280933315,"[5.578675852883431, 8.341923838788114, 6.770457241169515, 6.598154783232289, 0.1, 0.09619659323293668, 0.006340070187547004, 7.9, 2.681556160672244, 0.15]",0.4872822257352927,0.8229680317073841,0.6460453910997641,0.9999184482916048,0.9999184482916048,True,0.0,True
C035,29,19,0.09640957054427056,1.4964329320443612,"[3.9734885996572125, 4.165185740177483, 6.653304771215604, 5.955316277558207, 0.1, 0.13751504794938121, 0.157971209551448, 7.9, 2.388617902585863, 0.15]",0.4820478527213528,0.6682558092555767,0.5961974174387303,1.007665565055341,1.0086258587541215,True,0.0,True
C035,29,20,0.09735019037293312,1.2648431816363928,"[6.378638289656119, 6.772672387792442, 7.514796354873876, 6.972362531256792, 0.1035158891820503, 0.04861039192571662, 0.04231110818934793, 7.9, 2.615542220824317, 0.15]",0.4867509518646656,0.7906118438384184,0.6579684519747804,1.3000053938652505,1.3000053938652505,True,0.0,True
C035,29,21,0.10389077199294297,0.628369458509476,"[8.134969923490658, 7.442098792546158, 10.0, 5.261070593591261, 0.1, 0.032791725698814486, 0.0, 7.9, 3.75074519671952, 0.15]",0.5194538599647148,1.5914204397712937,0.8655566300012308,1.1299024227919414,1.1536064167982334,True,0.0,True
C035,29,22,0.10319776331583527,0.657509615118425,"[10.0, 10.0, 10.0, 6.420712798082066, 0.1, 0.0, 0.0, 7.9, 3.67378747798206, 0.15]",0.5159888165791764,1.5208903064024222,0.902048087324271,1.2111559347545173,1.191113314580218,True,0.0,True
C035,29,23,0.12198662377571837,0.5065538007564503,"[10.0, 0.1, 10.0, 0.1, 0.15018704950053643, 0.0, 0.0, 5.201458654697136, 4.0, 0.15]",0.6099331188785918,1.9741239696685198,9.911925144091011,1.0068514332224623,0.9901443646314658,True,0.0,True
C035,29,24,0.10190632470162861,0.7448854955187985,"[6.53250835321868, 4.709054011958313, 5.0977260511624305, 4.779874178691413, 0.1, 0.027811215532243277, 0.09297580917880716, 7.9, 3.4450640405030692, 0.15]",0.5095316235081431,1.3424882159955593,0.9265880672907042,1.5644828849704506,0.9978089961708138,True,0.0,True
C035,29,25,0.10176499356372115,0.7799142250091224,"[5.088020747362559, 3.1144534075132144, 4.291813063885578, 2.7526801862543655, 0.1, 0.0, 0.0, 7.9, 3.3483184003375497, 0.15]",0.5088249678186058,1.2821922820914098,0.9533366219791597,1.7453368473407749,1.3399662641727212,True,0.0,True
C035,29,26,0.11818237791444208,0.5120733018634122,"[8.662755745957522, 0.1, 9.863925916025549, 0.1, 0.1, 0.05396865152592758, 0.09017131807745254, 5.759242711081955, 4.0, 0.15]",0.5909118895722104,1.9528454156095312,7.799282598693553,1.0069883114961373,1.0840682769854975,True,0.0,True
C035,29,27,0.11428474587201516,0.5187602173308777,"[5.780632646091831, 0.1, 10.0, 0.1, 0.1, 0.0, 0.0033925504472407156, 6.541971240266558, 4.0, 0.15]",0.5714237293600758,1.9276728758137902,5.079661899383446,0.9166343121977896,0.920296659417692,True,0.0,True
C035,29,28,0.0986734905088589,1.0953958323799804,"[3.9067827619065105, 3.4283404135490887, 4.177956642335933, 2.522740542662949, 0.1, 0.0, 0.0, 7.9, 2.8086588846268215, 0.15]",0.49336745254429454,0.9129119998816203,0.7397962185196545,1.5699801306732142,1.6581826047654764,True,0.0,True
C035,29,29,0.09716584562115677,1.3244609370609715,"[5.103630729693487, 5.1537118791801975, 6.524462452145411, 4.983592639417903, 0.10275984223658419, 0.07374256992211178, 0.01975878463007095, 7.9, 2.546153864099389, 0.15]",0.48582922810578383,0.755024155124603,0.645171037578773,1.3627520341353432,1.3419200081681504,True,0.0,True
C035,29,30,0.11026616877831015,0.5238448889112679,"[5.479874971977647, 0.1, 7.16192715616693, 0.1, 0.1, 0.0, 0.09545107589702359, 7.455130501472912, 4.0, 0.15]",0.5513308438915507,1.9089620251489867,4.106735470564916,1.158777075645558,1.3513959945498668,True,0.0,True
C035,29,31,0.11726582276351798,0.5133447950029136,"[9.980305953149422, 0.1, 10.0, 0.14166269571444193, 0.1, 0.0, 0.0, 5.90083840770366, 4.0, 0.15]",0.5863291138175899,1.9480084530599442,7.678114798714237,1.1471706475252597,1.1339814728170179,True,0.0,True
C035,29,32,0.10482646974712659,0.57071516438554,"[3.8786074420018646, 3.8770590028575884, 4.519468627361196, 2.8366821430496723, 0.1, 0.0, 0.0, 7.9, 3.948360123792427, 0.15]",0.524132348735633,1.7521875401307219,0.9040747673859609,1.0444105251250482,1.0734296623003807,True,0.0,True
C035,29,33,0.09695410978191864,1.3550296421801353,"[5.962646669568014, 4.45701118557599, 5.270074492686309, 7.232802234411712, 0.1, 0.0015444623103572873, 0.0, 7.9, 2.5228147144703943, 0.15]",0.4847705489095932,0.737991235668527,0.7474501991290274,1.6879992618685593,1.2662996497567192,True,0.0,True
C035,29,34,0.09834396691229111,1.0963321974124516,"[10.0, 10.0, 10.0, 10.0, 0.10909265844475785, 0.019852399184077992, 0.03147144191065294, 7.9, 2.8231074721806113, 0.15]",0.49171983456145557,0.9121322919824726,0.7099785879458266,1.3948381723262182,1.36556134114985,True,0.0,True
C035,29,35,0.09584329336011424,1.6674941596207813,"[8.12256635712517, 4.482315260629271, 6.2352412047645025, 10.0, 0.1164965942053019, 0.022346401692623984, 0.12697468398006292, 7.9, 2.2537967217453154, 0.15]",0.47921646680057123,0.5997022503679523,0.8125507146005965,1.6206296994334022,1.266171163099396,True,0.0,True
C035,29,36,0.10450785998974979,0.5911091456636633,"[3.745435589991338, 4.217900633084605, 4.858179181796845, 2.436605017589598, 0.1, 0.012238426077774731, 0.0, 7.9, 3.8757553100477393, 0.15]",0.5225392999487489,1.6917349483355693,0.8920287597445365,0.964219406386423,1.0063337086718307,True,0.0,True
C035,29,37,0.09543324925605948,1.702615921294586,"[9.797156233330508, 10.0, 7.4140827718936695, 10.0, 0.1, 0.04327840520774724, 0.010410251511133175, 7.9, 2.233724425210154, 0.15]",0.4771662462802974,0.5873315217442868,0.7476533851915746,1.9456222124867428,1.119195299419991,True,0.0,True
C035,29,38,0.12270064341058977,0.5055429334193778,"[10.0, 0.1, 10.0, 0.1, 0.24328517058364338, 0.0, 0.0, 5.1104580729838816, 4.0, 0.15]",0.6135032170529489,1.9780713642582768,10.253260302524746,0.9917413091806438,0.9649083423263679,True,0.0,True
C035,29,39,0.12409872373007691,0.5035869601300413,"[10.0, 0.1, 10.0, 0.1, 0.3650612139721706, 0.0, 0.0, 4.944499896944839, 4.0, 0.15]",0.6204936186503845,1.9857543565897136,10.933582394925864,0.9616497744114498,0.9212509373622682,True,0.0,True
